lowRate,cheapestRate_allNights_baseFare,cheapestRate_allNights_fees,cheapestRate_allNights_taxes,cheapestRate_allNights_totalFare,cheapestRate_perNight_baseFare,cheapestRate_perNight_fees,cheapestRate_perNight_taxes,cheapestRate_perNight_totalFare,originalRate_allNights_baseFare,originalRate_allNights_fees,originalRate_allNights_taxes,originalRate_allNights_totalFare,originalRate_perNight_baseFare,originalRate_perNight_fees,originalRate_perNight_taxes,originalRate_perNight_totalFare
650000,537190,0,112810,650000,268595,0.0,56405.0,325000,716253,0,150414,866667,358126,0.0,75207.0,433334
1100000,909090,0,190910,1100000,454545,0.0,95455.0,550000,1212120,0,254547,1466667,606060,0.0,127273.5,733334
700000,578512,0,121488,700000,289256,0.0,60744.0,350000,771349,0,161984,933333,385674,0.0,80992.0,466666
418000,345454,0,72546,418000,172727,0.0,36273.0,209000,460605,0,96728,557333,230302,0.0,48364.0,278666
582418,481337,0,101081,582418,240668,0.0,50540.5,291209,617099,0,129591,746690,308549,0.0,64795.5,373345
483000,399174,0,83826,483000,199587,0.0,41913.0,241500,532232,0,111768,644000,266116,0.0,55884.0,322000
400000,330578,0,69422,400000,165289,0.0,34711.0,200000,440771,0,92562,533333,220385,0.0,46281.0,266666
1000000,826446,0,173554,1000000,413223,0.0,86777.0,500000,1101928,0,231405,1333333,550964,0.0,115702.5,666666
900000,743802,0,156198,900000,371901,0.0,78099.0,450000,991736,0,208264,1200000,495868,0.0,104132.0,600000
674112,552098,0,122014,674112,276049,0.0,61007.0,337056,920164,0,203356,1123520,460082,0.0,101678.0,561760
575434,471281,0,104153,575434,235640,0.0,52076.5,287717,785470,0,173588,959058,392735,0.0,86794.0,479529
339998,280990,0,59008,339998,140495,0.0,29504.0,169999,374653,0,78678,453331,187326,0.0,39339.0,226666
4058999,3354545,0,704454,4058999,1677272,0.0,352227.0,2029500,3570248,0,749751,4319999,1785124,0.0,374875.5,2160000
2606745,2154335,0,452410,2606745,1077167,0.0,226205.0,1303372,2872447,0,603213,3475660,1436223,0.0,301606.5,1737830
3211110,2653810,0,557300,3211110,1326905,0.0,278650.0,1605555,3538413,0,743067,4281480,1769206,0.0,371533.5,2140740
3329800,2751901,0,577899,3329800,1375950,0.0,288949.5,1664900,3669201,0,770532,4439733,1834600,0.0,385266.0,2219866
1594500,1317769,0,276731,1594500,658884,0.0,138365.5,797250,1365289,0,286711,1652000,682644,0.0,143355.5,826000
1157897,956940,0,200957,1157897,478470,0.0,100478.5,578948,1275920,0,267943,1543863,637960,0.0,133971.5,771932
10666666,8815426,0,1851240,10666666,4407713,0.0,925620.0,5333333,11019283,0,2314050,13333333,5509641,0.0,1157025.0,6666666
421619,348446,0,73173,421619,174223,0.0,36586.5,210810,446725,0,93812,540537,223362,0.0,46906.0,270268
1910000,1578513,0,331487,1910000,789256,0.0,165743.5,955000,2104684,0,441983,2546667,1052342,0.0,220991.5,1273334
1589200,1313389,0,275811,1589200,656694,0.0,137905.5,794600,1751185,0,367748,2118933,875592,0.0,183874.0,1059466
2789492,2305366,0,484126,2789492,1152683,0.0,242063.0,1394746,3073821,0,645502,3719323,1536910,0.0,322751.0,1859662
2350000,1942148,0,407852,2350000,971074,0.0,203926.0,1175000,2589531,0,543802,3133333,1294765,0.0,271901.0,1566666
2800000,2314049,0,485951,2800000,1157024,0.0,242975.5,1400000,3085399,0,647934,3733333,1542699,0.0,323967.0,1866666
1231110,1017446,0,213664,1231110,508723,0.0,106832.0,615555,1356595,0,284885,1641480,678297,0.0,142442.5,820740
2319000,1916529,0,402471,2319000,958264,0.0,201235.5,1159500,2555372,0,536628,3092000,1277686,0.0,268314.0,1546000
1241532,1026058,215474,0,1241532,513029,107737.0,0.0,620766,1148197,215474,0,1363671,574098,107737.0,0.0,681836
1900000,1570248,0,329752,1900000,785124,0.0,164876.0,950000,2093664,0,439669,2533333,1046832,0.0,219834.5,1266666
1800000,1487603,0,312397,1800000,743801,0.0,156198.5,900000,1983471,0,416529,2400000,991735,0.0,208264.5,1200000
1370000,1132232,0,237768,1370000,566116,0.0,118884.0,685000,1509643,0,317024,1826667,754821,0.0,158512.0,913334
863000,713223,0,149777,863000,356611,0.0,74888.5,431500,950964,0,199703,1150667,475482,0.0,99851.5,575334
960000,793389,0,166611,960000,396694,0.0,83305.5,480000,1057852,0,222148,1280000,528926,0.0,111074.0,640000
1249000,1032232,0,216768,1249000,516116,0.0,108384.0,624500,1376309,0,289024,1665333,688154,0.0,144512.0,832666
1265000,1045455,0,219545,1265000,522727,0.0,109772.5,632500,1393940,0,292727,1686667,696970,0.0,146363.5,843334
870000,719008,0,150992,870000,359504,0.0,75496.0,435000,958677,0,201323,1160000,479338,0.0,100661.5,580000
750000,619834,0,130166,750000,309917,0.0,65083.0,375000,826445,0,173555,1000000,413222,0.0,86777.5,500000
430000,355372,0,74628,430000,177686,0.0,37314.0,215000,473829,0,99504,573333,236914,0.0,49752.0,286666
306499,253305,0,53194,306499,126652,0.0,26597.0,153250,324750,0,68198,392948,162375,0.0,34099.0,196474
700000,578512,0,121488,700000,289256,0.0,60744.0,350000,771349,0,161984,933333,385674,0.0,80992.0,466666
666000,550413,0,115587,666000,275206,0.0,57793.5,333000,688016,0,144484,832500,344008,0.0,72242.0,416250
631746,517400,0,114346,631746,258700,0.0,57173.0,315873,1055918,0,233358,1289276,527959,0.0,116679.0,644638
579800,479174,0,100626,579800,239587,0.0,50313.0,289900,638899,0,134168,773067,319449,0.0,67084.0,386534
633015,523153,0,109862,633015,261576,0.0,54931.0,316508,871921,0,183104,1055025,435960,0.0,91552.0,527512
294119,243074,0,51045,294119,121537,0.0,25522.5,147060,291688,0,61254,352942,145844,0.0,30627.0,176471
610000,504132,0,105868,610000,252066,0.0,52934.0,305000,672176,0,141157,813333,336088,0.0,70578.5,406666
700000,578513,0,121487,700000,289256,0.0,60743.5,350000,771351,0,161982,933333,385675,0.0,80991.0,466666
341227,282006,0,59221,341227,141003,0.0,29610.5,170614,414714,0,87090,501804,207357,0.0,43545.0,250902
670000,553719,0,116281,670000,276859,0.0,58140.5,335000,738292,0,155041,893333,369146,0.0,77520.5,446666
360000,297520,0,62480,360000,148760,0.0,31240.0,180000,396693,0,83307,480000,198346,0.0,41653.5,240000
315989,261148,0,54841,315989,130574,0.0,27420.5,157994,414520,0,87049,501569,207260,0.0,43524.5,250784
221467,183031,0,38436,221467,91515,0.0,19218.0,110734,290524,0,61010,351534,145262,0.0,30505.0,175767
620000,512397,0,107603,620000,256198,0.0,53801.5,310000,683196,0,143471,826667,341598,0.0,71735.5,413334
290000,239670,0,50330,290000,119835,0.0,25165.0,145000,319560,0,67107,386667,159780,0.0,33553.5,193334
544216,449765,0,94451,544216,224882,0.0,47225.5,272108,661419,0,138899,800318,330709,0.0,69449.5,400159
1100000,909090,0,190910,1100000,454545,0.0,95455.0,550000,1212120,0,254547,1466667,606060,0.0,127273.5,733334
308870,255265,0,53605,308870,127632,0.0,26802.5,154435,405181,0,85088,490269,202590,0.0,42544.0,245134
261348,215990,0,45358,261348,107995,0.0,22679.0,130674,342840,0,71997,414837,171420,0.0,35998.5,207418
239052,197564,0,41488,239052,98782,0.0,20744.0,119526,253286,0,53190,306476,126643,0.0,26595.0,153238
610000,504132,0,105868,610000,252066,0.0,52934.0,305000,672176,0,141157,813333,336088,0.0,70578.5,406666
1080001,892562,187439,0,1080001,446281,93719.5,0.0,540000,991735,187439,0,1179174,495867,93719.5,0.0,589587
315700,260909,0,54791,315700,130454,0.0,27395.5,157850,334499,0,70245,404744,167249,0.0,35122.5,202372
270000,223140,0,46860,270000,111570,0.0,23430.0,135000,297520,0,62480,360000,148760,0.0,31240.0,180000
117340,96975,0,20365,117340,48487,0.0,10182.5,58670,124327,0,26108,150435,62163,0.0,13054.0,75218
366786,303129,0,63657,366786,151564,0.0,31828.5,183393,388628,0,81611,470239,194314,0.0,40805.5,235120
2449000,2023967,0,425033,2449000,1011983,0.0,212516.5,1224500,2698623,0,566710,3265333,1349311,0.0,283355.0,1632666
6744845,5574252,0,1170593,6744845,2787126,0.0,585296.5,3372422,7432336,0,1560791,8993127,3716168,0.0,780395.5,4496564
3163000,2614050,0,548950,3163000,1307025,0.0,274475.0,1581500,3485400,0,731933,4217333,1742700,0.0,365966.5,2108666
5398800,4461818,0,936982,5398800,2230909,0.0,468491.0,2699400,5949091,0,1249309,7198400,2974545,0.0,624654.5,3599200
5800000,4793388,0,1006612,5800000,2396694,0.0,503306.0,2900000,6391184,0,1342149,7733333,3195592,0.0,671074.5,3866666
6184297,5110989,0,1073308,6184297,2555494,0.0,536654.0,3092148,6814652,0,1431077,8245729,3407326,0.0,715538.5,4122864
2217997,1833056,384941,0,2217997,916528,192470.5,0.0,1108998,2444075,513255,0,2957330,1222037,256627.5,0.0,1478665
2449000,2023967,0,425033,2449000,1011983,0.0,212516.5,1224500,2698623,0,566710,3265333,1349311,0.0,283355.0,1632666
3448000,2849587,0,598413,3448000,1424793,0.0,299206.5,1724000,3799449,0,797884,4597333,1899724,0.0,398942.0,2298666
1900000,1570247,0,329753,1900000,785123,0.0,164876.5,950000,2093663,0,439670,2533333,1046831,0.0,219835.0,1266666
2019000,1668595,0,350405,2019000,834297,0.0,175202.5,1009500,2224793,0,467207,2692000,1112396,0.0,233603.5,1346000
8593750,7102273,0,1491477,8593750,3551136,0.0,745738.5,4296875,9469697,0,1988636,11458333,4734848,0.0,994318.0,5729166
2156000,1781818,0,374182,2156000,890909,0.0,187091.0,1078000,3239669,0,680331,3920000,1619834,0.0,340165.5,1960000
1770000,1462810,0,307190,1770000,731405,0.0,153595.0,885000,1950413,0,409587,2360000,975206,0.0,204793.5,1180000
1950000,1611570,0,338430,1950000,805785,0.0,169215.0,975000,2148760,0,451240,2600000,1074380,0.0,225620.0,1300000
3000000,2479339,0,520661,3000000,1239669,0.0,260330.5,1500000,3305785,0,694215,4000000,1652892,0.0,347107.5,2000000
2050000,1694215,0,355785,2050000,847107,0.0,177892.5,1025000,2258953,0,474380,2733333,1129476,0.0,237190.0,1366666
1426700,1179091,0,247609,1426700,589545,0.0,123804.5,713350,1572121,0,330146,1902267,786060,0.0,165073.0,951134
6787200,5609256,0,1177944,6787200,2804628,0.0,588972.0,3393600,7011570,0,1472430,8484000,3505785,0.0,736215.0,4242000
2790000,2305785,0,484215,2790000,1152892,0.0,242107.5,1395000,2975207,0,624793,3600000,1487603,0.0,312396.5,1800000
2008500,1659918,0,348582,2008500,829959,0.0,174291.0,1004250,2213224,0,464776,2678000,1106612,0.0,232388.0,1339000
1825000,1508265,0,316735,1825000,754132,0.0,158367.5,912500,2011020,0,422313,2433333,1005510,0.0,211156.5,1216666
1485000,1227273,0,257727,1485000,613636,0.0,128863.5,742500,1636364,0,343636,1980000,818182,0.0,171818.0,990000
1548000,1279339,0,268661,1548000,639669,0.0,134330.5,774000,1705785,0,358215,2064000,852892,0.0,179107.5,1032000
1650000,1363636,0,286364,1650000,681818,0.0,143182.0,825000,1818181,0,381819,2200000,909090,0.0,190909.5,1100000
2070000,1710744,0,359256,2070000,855372,0.0,179628.0,1035000,2280992,0,479008,2760000,1140496,0.0,239504.0,1380000
1120000,925620,0,194380,1120000,462810,0.0,97190.0,560000,1234160,0,259173,1493333,617080,0.0,129586.5,746666
8260000,6826446,0,1433554,8260000,3413223,0.0,716777.0,4130000,9101928,0,1911405,11013333,4550964,0.0,955702.5,5506666
1273784,1052714,0,221070,1273784,526357,0.0,110535.0,636892,1403619,0,294760,1698379,701809,0.0,147380.0,849190
1176000,971900,0,204100,1176000,485950,0.0,102050.0,588000,1295867,0,272133,1568000,647933,0.0,136066.5,784000
1928000,1593388,0,334612,1928000,796694,0.0,167306.0,964000,2124517,0,446150,2570667,1062258,0.0,223075.0,1285334
2826088,2335610,0,490478,2826088,1167805,0.0,245239.0,1413044,3114147,0,653970,3768117,1557073,0.0,326985.0,1884058
575000,475207,0,99793,575000,237603,0.0,49896.5,287500,633609,0,133058,766667,316804,0.0,66529.0,383334
55888000,46188430,0,9699570,55888000,23094215,0.0,4849785.0,27944000,61584573,0,12932760,74517333,30792286,0.0,6466380.0,37258666
5300000,4380165,0,919835,5300000,2190082,0.0,459917.5,2650000,5840220,0,1226447,7066667,2920110,0.0,613223.5,3533334
1360000,1123967,0,236033,1360000,561983,0.0,118016.5,680000,1322314,0,277686,1600000,661157,0.0,138843.0,800000
4060000,3355372,0,704628,4060000,1677686,0.0,352314.0,2030000,4473829,0,939504,5413333,2236914,0.0,469752.0,2706666
5400000,4462810,0,937190,5400000,2231405,0.0,468595.0,2700000,5950413,0,1249587,7200000,2975206,0.0,624793.5,3600000
2020000,1669422,0,350578,2020000,834711,0.0,175289.0,1010000,2225896,0,467437,2693333,1112948,0.0,233718.5,1346666
2424483,2003705,0,420778,2424483,1001852,0.0,210389.0,1212242,2671607,0,561037,3232644,1335803,0.0,280518.5,1616322
3924375,3243285,0,681090,3924375,1621642,0.0,340545.0,1962188,6486570,0,1362180,7848750,3243285,0.0,681090.0,3924375
3924375,3243285,0,681090,3924375,1621642,0.0,340545.0,1962188,6486570,0,1362180,7848750,3243285,0.0,681090.0,3924375
2898000,2395042,0,502958,2898000,1197521,0.0,251479.0,1449000,3193389,0,670611,3864000,1596694,0.0,335305.5,1932000
2365200,1954711,0,410489,2365200,977355,0.0,205244.5,1182600,2606281,0,547319,3153600,1303140,0.0,273659.5,1576800
2898000,2395042,0,502958,2898000,1197521,0.0,251479.0,1449000,3193389,0,670611,3864000,1596694,0.0,335305.5,1932000
3080000,2545454,0,534546,3080000,1272727,0.0,267273.0,1540000,3636363,0,763637,4400000,1818181,0.0,381818.5,2200000
2500000,2066116,0,433884,2500000,1033058,0.0,216942.0,1250000,2754821,0,578512,3333333,1377410,0.0,289256.0,1666666
2175528,1797957,0,377571,2175528,898978,0.0,188785.5,1087764,2568510,0,539387,3107897,1284255,0.0,269693.5,1553948
1360000,1123967,0,236033,1360000,561983,0.0,118016.5,680000,1322314,0,277686,1600000,661157,0.0,138843.0,800000
1358922,1123076,0,235846,1358922,561538,0.0,117923.0,679461,1979647,0,0,1979647,989823,0.0,0.0,989824
1858000,1535537,0,322463,1858000,767768,0.0,161231.5,929000,2047383,0,429950,2477333,1023691,0.0,214975.0,1238666
876000,723967,0,152033,876000,361983,0.0,76016.5,438000,965289,0,202711,1168000,482644,0.0,101355.5,584000
2201578,1819486,0,382092,2201578,909743,0.0,191046.0,1100789,2425981,0,509456,2935437,1212990,0.0,254728.0,1467718
938900,775950,0,162950,938900,387975,0.0,81475.0,469450,1034600,0,217267,1251867,517300,0.0,108633.5,625934
1900000,1570248,0,329752,1900000,785124,0.0,164876.0,950000,2093664,0,439669,2533333,1046832,0.0,219834.5,1266666
1359000,1123140,0,235860,1359000,561570,0.0,117930.0,679500,1497520,0,314480,1812000,748760,0.0,157240.0,906000
2040000,1685950,0,354050,2040000,842975,0.0,177025.0,1020000,1983471,0,416529,2400000,991735,0.0,208264.5,1200000
3820000,3157025,0,662975,3820000,1578512,0.0,331487.5,1910000,3661157,0,768843,4430000,1830578,0.0,384421.5,2215000
8800000,7272727,0,1527273,8800000,3636363,0.0,763636.5,4400000,9696969,0,2036364,11733333,4848484,0.0,1018182.0,5866666
5288750,4370868,0,917882,5288750,2185434,0.0,458941.0,2644375,5827824,0,1223843,7051667,2913912,0.0,611921.5,3525834
3660252,3025000,635252,0,3660252,1512500,317626.0,0.0,1830126,4033333,847003,0,4880336,2016666,423501.5,0.0,2440168
5432900,4490000,942900,0,5432900,2245000,471450.0,0.0,2716450,5986667,1257200,0,7243867,2993333,628600.0,0.0,3621934
3660252,3025000,635252,0,3660252,1512500,317626.0,0.0,1830126,4033333,847003,0,4880336,2016666,423501.5,0.0,2440168
7153024,5911591,0,1241433,7153024,2955795,0.0,620716.5,3576512,7882121,0,1655244,9537365,3941060,0.0,827622.0,4768682
6030000,4983471,0,1046529,6030000,2491735,0.0,523264.5,3015000,6644628,0,1395372,8040000,3322314,0.0,697686.0,4020000
4293000,3547934,0,745066,4293000,1773967,0.0,372533.0,2146500,4730579,0,993421,5724000,2365289,0.0,496710.5,2862000
2400000,1983471,0,416529,2400000,991735,0.0,208264.5,1200000,2644628,0,555372,3200000,1322314,0.0,277686.0,1600000
5515796,4558510,957286,0,5515796,2279255,478643.0,0.0,2757898,6078013,1276381,0,7354394,3039006,638190.5,0.0,3677197
2179998,1801652,0,378346,2179998,900826,0.0,189173.0,1089999,2402203,0,504461,2906664,1201101,0.0,252230.5,1453332
9780000,8082645,0,1697355,9780000,4041322,0.0,848677.5,4890000,10776860,0,2263140,13040000,5388430,0.0,1131570.0,6520000
3896549,3220289,0,676260,3896549,1610144,0.0,338130.0,1948274,4293719,0,901680,5195399,2146859,0.0,450840.0,2597700
5030000,4157025,0,872975,5030000,2078512,0.0,436487.5,2515000,5542700,0,1163967,6706667,2771350,0.0,581983.5,3353334
3849999,3181817,0,668182,3849999,1590908,0.0,334091.0,1925000,4242423,0,890909,5133332,2121211,0.0,445454.5,2566666
6348000,5246281,0,1101719,6348000,2623140,0.0,550859.5,3174000,6995041,0,1468959,8464000,3497520,0.0,734479.5,4232000
2379998,1966941,0,413057,2379998,983470,0.0,206528.5,1189999,2622588,0,550743,3173331,1311294,0.0,275371.5,1586666
2800000,2314049,0,485951,2800000,1157024,0.0,242975.5,1400000,3085399,0,647934,3733333,1542699,0.0,323967.0,1866666
8307692,6865861,0,1441831,8307692,3432930,0.0,720915.5,4153846,9154481,0,1922442,11076923,4577240,0.0,961221.0,5538462
3000000,2479338,0,520662,3000000,1239669,0.0,260331.0,1500000,3305784,0,694216,4000000,1652892,0.0,347108.0,2000000
2636666,2179063,0,457603,2636666,1089531,0.0,228801.5,1318333,2497703,0,524518,3022221,1248851,0.0,262259.0,1511110
4000000,3305785,0,694215,4000000,1652892,0.0,347107.5,2000000,4407713,0,925620,5333333,2203856,0.0,462810.0,2666666
6030000,4983471,0,1046529,6030000,2491735,0.0,523264.5,3015000,6644628,0,1395372,8040000,3322314,0.0,697686.0,4020000
2996000,2476033,0,519967,2996000,1238016,0.0,259983.5,1498000,3301377,0,693290,3994667,1650688,0.0,346645.0,1997334
2184000,1804958,0,379042,2184000,902479,0.0,189521.0,1092000,2406611,0,505389,2912000,1203305,0.0,252694.5,1456000
2400000,1983471,0,416529,2400000,991735,0.0,208264.5,1200000,2644628,0,555372,3200000,1322314,0.0,277686.0,1600000
3182400,2630083,0,552317,3182400,1315041,0.0,276158.5,1591200,3506777,0,736423,4243200,1753388,0.0,368211.5,2121600
2379000,1966116,0,412884,2379000,983058,0.0,206442.0,1189500,2621488,0,550512,3172000,1310744,0.0,275256.0,1586000
2928000,2419835,0,508165,2928000,1209917,0.0,254082.5,1464000,5041322,0,1058678,6100000,2520661,0.0,529339.0,3050000
2825000,2334711,0,490289,2825000,1167355,0.0,245144.5,1412500,3112948,0,653719,3766667,1556474,0.0,326859.5,1883334
2784088,2300899,0,483189,2784088,1150449,0.0,241594.5,1392044,2876124,0,603986,3480110,1438062,0.0,301993.0,1740055
5000000,4132232,0,867768,5000000,2066116,0.0,433884.0,2500000,5509643,0,1157024,6666667,2754821,0.0,578512.0,3333334
8574900,7086694,0,1488206,8574900,3543347,0.0,744103.0,4287450,9448925,0,1984275,11433200,4724462,0.0,992137.5,5716600
3246318,2682908,0,563410,3246318,1341454,0.0,281705.0,1623159,3577211,0,751213,4328424,1788605,0.0,375606.5,2164212
7300000,6033058,0,1266942,7300000,3016529,0.0,633471.0,3650000,8044077,0,1689256,9733333,4022038,0.0,844628.0,4866666
11900000,9834711,0,2065289,11900000,4917355,0.0,1032644.5,5950000,13112948,0,2753719,15866667,6556474,0.0,1376859.5,7933334
2752349,2274669,0,477680,2752349,1137334,0.0,238840.0,1376174,3032892,0,636907,3669799,1516446,0.0,318453.5,1834900
3169778,2619651,0,550127,3169778,1309825,0.0,275063.5,1584889,5953752,0,1250288,7204040,2976876,0.0,625144.0,3602020
3930191,3248091,0,682100,3930191,1624045,0.0,341050.0,1965096,4958881,0,1041365,6000246,2479440,0.0,520682.5,3000123
3002200,2481157,0,521043,3002200,1240578,0.0,260521.5,1501100,2919008,0,612992,3532000,1459504,0.0,306496.0,1766000
2460000,2033058,0,426942,2460000,1016529,0.0,213471.0,1230000,2710744,0,569256,3280000,1355372,0.0,284628.0,1640000
5600000,4628100,0,971900,5600000,2314050,0.0,485950.0,2800000,4958678,0,1041322,6000000,2479339,0.0,520661.0,3000000
3500000,2892562,0,607438,3500000,1446281,0.0,303719.0,1750000,3856749,0,809918,4666667,1928374,0.0,404959.0,2333334
1889999,1561983,0,328016,1889999,780991,0.0,164008.0,945000,2082644,0,437355,2519999,1041322,0.0,218677.5,1260000
2070179,1710891,0,359288,2070179,855445,0.0,179644.0,1035090,3015911,0,0,3015911,1507955,0.0,0.0,1507956
2000000,1652892,0,347108,2000000,826446,0.0,173554.0,1000000,2203856,0,462811,2666667,1101928,0.0,231405.5,1333334
6418888,5304867,0,1114021,6418888,2652433,0.0,557010.5,3209444,7073156,0,1485361,8558517,3536578,0.0,742680.5,4279258
2754000,2276033,0,477967,2754000,1138016,0.0,238983.5,1377000,3034711,0,637289,3672000,1517355,0.0,318644.5,1836000
1501000,1240496,0,260504,1501000,620248,0.0,130252.0,750500,1433884,0,301116,1735000,716942,0.0,150558.0,867500
2878740,2379124,499616,0,2878740,1189562,249808.0,0.0,1439370,3172165,666155,0,3838320,1586082,333077.5,0.0,1919160
2507120,2072000,0,435120,2507120,1036000,0.0,217560.0,1253560,2762667,0,580160,3342827,1381333,0.0,290080.0,1671414
3379999,2793387,0,586612,3379999,1396693,0.0,293306.0,1690000,3724516,0,782149,4506665,1862258,0.0,391074.5,2253332
1524400,1259834,0,264566,1524400,629917,0.0,132283.0,762200,1574794,0,330706,1905500,787397,0.0,165353.0,952750
1109000,960173,0,148827,1109000,480086,0.0,74413.5,554500,1280231,0,198436,1478667,640115,0.0,99218.0,739334
1378000,1138843,0,239157,1378000,569421,0.0,119578.5,689000,1518457,0,318876,1837333,759228,0.0,159438.0,918666
1378000,1138843,0,239157,1378000,569421,0.0,119578.5,689000,1518457,0,318876,1837333,759228,0.0,159438.0,918666
4554000,3763636,0,790364,4554000,1881818,0.0,395182.0,2277000,5018181,0,1053819,6072000,2509090,0.0,526909.5,3036000
846153,699300,0,146853,846153,349650,0.0,73426.5,423076,932400,0,195804,1128204,466200,0.0,97902.0,564102
4000000,3305786,0,694214,4000000,1652893,0.0,347107.0,2000000,4407715,0,925618,5333333,2203857,0.0,462809.0,2666666
5600000,4628100,0,971900,5600000,2314050,0.0,485950.0,2800000,6611570,0,1388430,8000000,3305785,0.0,694215.0,4000000
4000000,3305786,0,694214,4000000,1652893,0.0,347107.0,2000000,4407715,0,925618,5333333,2203857,0.0,462809.0,2666666
2150000,1776860,0,373140,2150000,888430,0.0,186570.0,1075000,2369147,0,497520,2866667,1184573,0.0,248760.0,1433334
1652500,1365702,0,286798,1652500,682851,0.0,143399.0,826250,1508264,0,316736,1825000,754132,0.0,158368.0,912500
2850000,2355372,0,494628,2850000,1177686,0.0,247314.0,1425000,3140496,0,659504,3800000,1570248,0.0,329752.0,1900000
1180000,975206,0,204794,1180000,487603,0.0,102397.0,590000,1300275,0,273058,1573333,650137,0.0,136529.0,786666
2800000,2314050,0,485950,2800000,1157025,0.0,242975.0,1400000,3085400,0,647933,3733333,1542700,0.0,323966.5,1866666
846153,699300,0,146853,846153,349650,0.0,73426.5,423076,932400,0,195804,1128204,466200,0.0,97902.0,564102
1200000,991735,0,208265,1200000,495867,0.0,104132.5,600000,1322313,0,277687,1600000,661156,0.0,138843.5,800000
2100000,1735538,0,364462,2100000,867769,0.0,182231.0,1050000,5785124,0,1214876,7000000,2892562,0.0,607438.0,3500000
1100000,909090,0,190910,1100000,454545,0.0,95455.0,550000,1212120,0,254547,1466667,606060,0.0,127273.5,733334
2800000,2314050,0,485950,2800000,1157025,0.0,242975.0,1400000,3085400,0,647933,3733333,1542700,0.0,323966.5,1866666
1400000,1146602,0,253398,1400000,573301,0.0,126699.0,700000,1528803,0,337864,1866667,764401,0.0,168932.0,933334
750000,619835,0,130165,750000,309917,0.0,65082.5,375000,826447,0,173553,1000000,413223,0.0,86776.5,500000
790000,652892,0,137108,790000,326446,0.0,68554.0,395000,870523,0,182810,1053333,435261,0.0,91405.0,526666
14300000,11818181,0,2481819,14300000,5909090,0.0,1240909.5,7150000,15757575,0,3309092,19066667,7878787,0.0,1654546.0,9533334
280000,231404,0,48596,280000,115702,0.0,24298.0,140000,308539,0,64794,373333,154269,0.0,32397.0,186666
760938,628874,0,132064,760938,314437,0.0,66032.0,380469,838499,0,176085,1014584,419249,0.0,88042.5,507292
830000,685950,0,144050,830000,342975,0.0,72025.0,415000,914600,0,192067,1106667,457300,0.0,96033.5,553334
1000000,826446,0,173554,1000000,413223,0.0,86777.0,500000,1101928,0,231405,1333333,550964,0.0,115702.5,666666
2670000,2206612,0,463388,2670000,1103306,0.0,231694.0,1335000,2942149,0,617851,3560000,1471074,0.0,308925.5,1780000
705000,582644,0,122356,705000,291322,0.0,61178.0,352500,776859,0,163141,940000,388429,0.0,81570.5,470000
846000,699174,0,146826,846000,349587,0.0,73413.0,423000,932232,0,195768,1128000,466116,0.0,97884.0,564000
1972000,1629752,342248,0,1972000,814876,171124.0,0.0,986000,2247934,342248,0,2590182,1123967,171124.0,0.0,1295091
3666300,3030000,636300,0,3666300,1515000,318150.0,0.0,1833150,4040000,848400,0,4888400,2020000,424200.0,0.0,2444200
4179000,3453719,0,725281,4179000,1726859,0.0,362640.5,2089500,4462810,0,937190,5400000,2231405,0.0,468595.0,2700000
2903800,2399835,0,503965,2903800,1199917,0.0,251982.5,1451900,3199780,0,671953,3871733,1599890,0.0,335976.5,1935866
1970719,1628693,0,342026,1970719,814346,0.0,171013.0,985360,2870871,0,0,2870871,1435435,0.0,0.0,1435436
2903800,2399835,0,503965,2903800,1199917,0.0,251982.5,1451900,3199780,0,671953,3871733,1599890,0.0,335976.5,1935866
4387349,3625908,0,761441,4387349,1812954,0.0,380720.5,2193674,3790908,0,796091,4586999,1895454,0.0,398045.5,2293500
4658501,3850000,808501,0,4658501,1925000,404250.5,0.0,2329250,5133333,1078001,0,6211334,2566666,539000.5,0.0,3105667
580000,479339,0,100661,580000,239669,0.0,50330.5,290000,639119,0,134214,773333,319559,0.0,67107.0,386666
3630000,3000000,0,630000,3630000,1500000,0.0,315000.0,1815000,4000000,0,840000,4840000,2000000,0.0,420000.0,2420000
5376000,4442975,0,933025,5376000,2221487,0.0,466512.5,2688000,5923967,0,1244033,7168000,2961983,0.0,622016.5,3584000
1493080,1233950,0,259130,1493080,616975,0.0,129565.0,746540,1645267,0,345506,1990773,822633,0.0,172753.0,995386
5094100,4210000,884100,0,5094100,2105000,442050.0,0.0,2547050,5613333,1178800,0,6792133,2806666,589400.0,0.0,3396066
9500000,7851240,0,1648760,9500000,3925620,0.0,824380.0,4750000,10468320,0,2198347,12666667,5234160,0.0,1099173.5,6333334
3728000,3080991,0,647009,3728000,1540495,0.0,323504.5,1864000,4107988,0,862679,4970667,2053994,0.0,431339.5,2485334
1419998,1173552,0,246446,1419998,586776,0.0,123223.0,709999,1564736,0,328595,1893331,782368,0.0,164297.5,946666
1939234,1602673,0,336561,1939234,801336,0.0,168280.5,969617,2584955,0,542841,3127796,1292477,0.0,271420.5,1563898
1701153,1405912,0,295241,1701153,702956,0.0,147620.5,850576,2811822,0,590483,3402305,1405911,0.0,295241.5,1701152
1105409,913561,0,191848,1105409,456780,0.0,95924.0,552704,1233801,0,259099,1492900,616900,0.0,129549.5,746450
