city,name,displayName,region,starRating,userRating,numReviews,userRatingInfo,latitude,longitude,hotelFeatures,prices
Jakarta,Yuan Garden Pasar Baru,Yuan Garden Pasar Baru,"Pasar Baru, Jakarta",4.0,8.5,3213.0,Mengesankan,-6.163203600688937,106.83275252580644,"Aerobik, Winery, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2408000
Jakarta,DoubleTree by Hilton Jakarta - Diponegoro,DoubleTree by Hilton Jakarta - Diponegoro,"Cikini, Jakarta",5.0,8.8,3244.0,Mengesankan,-6.198831,106.843069,"Area main anak, Klub anak, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",5865167
Jakarta,Hotel Ciputra Jakarta managed by Swiss-Belhotel International,Hotel Ciputra Jakarta managed by Swiss-Belhotel International,"Tanjung Duren, Jakarta",4.0,8.5,9261.0,Mengesankan,-6.168121,106.786498,"Bayar saat Check-in, Layanan pijat, Bar di kolam renang, Pusat kebugaran, Bar",2984000
Jakarta,Century Park Hotel,Century Park Hotel,"Senayan, Jakarta",4.0,8.6,6830.0,Mengesankan,-6.223261201271582,106.8029623920654,"Penitipan anak, Sewa mobil, Layanan pijat, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",4870000
Jakarta,Le Meridien Jakarta,Le Meridien Jakarta,"Sudirman, Jakarta",5.0,8.7,377.0,Mengesankan,-6.2133933,106.81866790000004,"Klub malam, Penitipan anak, Antar-jemput bandara, Sauna, Spa",5263500
Jakarta,Lumire Hotel & Convention Center,Lumire Hotel & Convention Center,"Senen, Jakarta",4.0,8.5,8924.0,Mengesankan,-6.1759450247056895,106.84034395092624,"Layanan pijat, Pusat kebugaran, Bilyar, Aksesibel bagi penyandang disabilitas, Sauna, Check-out ekspress, Pusat kebugaran, Bar",2150000
Jakarta,Best Western Premier The Hive,Best Western Premier The Hive,"Cawang, Jakarta",5.0,8.4,11091.0,Mengesankan,-6.245033,106.875336,"Restoran show cooking, Winery, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Perpustakaan, Check-out ekspress, Bar",2600000
Jakarta,Millennium Hotel Sirih Jakarta,Millennium Hotel Sirih Jakarta,"Tanah Abang, Jakarta",4.0,8.6,4969.0,Mengesankan,-6.182667002467954,106.81670638161472,"Transportasi ke pusat perbelanjaan, Sewa mobil, Aksesibel bagi penyandang disabilitas",2554310
Jakarta,Ashley Tang Menteng,Ashley Tang Menteng,"Menteng, Jakarta",4.0,8.7,29.0,Mengesankan,-6.185000808605861,106.82463213801384,,3361776
Jakarta,InterContinental Hotels JAKARTA PONDOK INDAH,InterContinental Hotels JAKARTA PONDOK INDAH,"Pondok Indah, Jakarta",5.0,8.9,1455.0,Mengesankan,-6.264619,106.782179,"Pusat kebugaran, Bar",11444641
Jakarta,Pullman Jakarta Central Park,Pullman Jakarta Central Park,"Tanjung Duren, Jakarta",5.0,8.5,2590.0,Mengesankan,-6.17646,106.790028,,7230960
Jakarta,Royal Kuningan Hotel,Royal Kuningan Hotel,"Rasuna Said, Jakarta",4.0,8.5,6678.0,Mengesankan,-6.206681,106.830269,"Aksesibel bagi penyandang disabilitas, Check-out ekspress",6156378
Jakarta,Manhattan Hotel Jakarta,Manhattan Hotel Jakarta,"Rasuna Said, Jakarta",5.0,8.3,8621.0,Mengesankan,-6.225193013149259,106.83132114484404,"Tanda khusus bagi tuna netra, Dapur kecil, Pusat kebugaran, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Sauna, Pusat kebugaran, Bar",4325000
Jakarta,Teraskita Hotel Jakarta managed by Dafam,Teraskita Hotel Jakarta managed by Dafam,"Cawang, Jakarta",4.0,8.6,9335.0,Mengesankan,-6.245687,106.87465,"Restoran show cooking, Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar",4320000
Jakarta,Grand Tropic Suites Hotel,Grand Tropic Suites Hotel,"Tanjung Duren, Jakarta",4.0,8.0,5554.0,Nyaman,-6.171492499999999,106.7876258,"Tennis meja, Area main anak, Pusat kebugaran, Sauna, Pusat kebugaran",2670000
Jakarta,"The Hermitage, a Tribute Portfolio Hotel, Jakarta","The Hermitage, a Tribute Portfolio Hotel, Jakarta","Menteng, Jakarta",5.0,8.9,369.0,Mengesankan,-6.198188,106.838031,"Karaoke, Handuk pantai, Layanan pijat, Pusat kebugaran, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Bar",9993390
Jakarta,Hariston Hotel & Suites,Hariston Hotel & Suites,"Pluit, Jakarta",4.0,8.4,4297.0,Mengesankan,-6.137193,106.787725,Bar,2857000
Jakarta,Ashley Tanah Abang,Ashley Tanah Abang,"Tanah Abang, Jakarta",0.0,8.9,275.0,Mengesankan,-6.186250433648075,106.81736481779473,"Pusat kebugaran, Antar-jemput bandara, Pusat kebugaran",3881776
Jakarta,Swiss-Belhotel Pondok Indah,Swiss-Belhotel Pondok Indah,"Pondok Indah, Jakarta",4.0,8.5,4538.0,Mengesankan,-6.28759,106.779704,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",2880000
Jakarta,Swiss-Belinn Simatupang Jakarta,Swiss-Belinn Simatupang Jakarta,"Lebak Bulus, Jakarta",3.0,8.5,7329.0,Mengesankan,-6.291379,106.779478,"Bar, Sewa mobil, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Spa, Pusat kebugaran, Bar",2150000
Jakarta,Hotel Santika Premiere Slipi Jakarta,Hotel Santika Premiere Slipi Jakarta,"Slipi, Jakarta",4.0,8.6,6308.0,Mengesankan,-6.198277,106.802312,Aksesibel bagi penyandang disabilitas,2850000
Jakarta,Gran Melia Jakarta,Gran Melia Jakarta,"Kuningan, Jakarta",5.0,8.8,1759.0,Mengesankan,-6.2345030560441215,106.83007767857362,"Jacuzzi, Klub malam, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Pusat kebugaran, Bar",5293750
Jakarta,Holiday Inn Express JAKARTA WAHID HASYIM,Holiday Inn Express JAKARTA WAHID HASYIM,"Kebon Kacang, Jakarta",3.0,8.6,3537.0,Mengesankan,-6.187198,106.821936,"Tennis, Pusat kebugaran, Bar",3871580
Jakarta,Aloft Jakarta Wahid Hasyim,Aloft Jakarta Wahid Hasyim,"Kebon Sirih, Jakarta",4.0,8.8,1002.0,Mengesankan,-6.186723,106.827273,"Limosin/mobil, Pusat kebugaran, Bilyar, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3726800
Jakarta,Sheraton Grand Jakarta Gandaria City Hotel,Sheraton Grand Jakarta Gandaria City Hotel,"Kebayoran Lama Utara, Jakarta",5.0,8.9,1579.0,Mengesankan,-6.2452633,106.7830351,"Restoran show cooking, Winery, Sewa mobil, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",7126900
Jakarta,Grand Dafam Ancol Jakarta,Grand Dafam Ancol Jakarta,"Ancol, Jakarta",4.0,8.4,434.0,Mengesankan,-6.1297622,106.829628,"Area main anak, Layanan pijat, Dapur kecil, Pusat kebugaran, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar",4200000
Jakarta,Fairmont Jakarta,Fairmont Jakarta,"Senayan, Jakarta",5.0,8.9,1045.0,Mengesankan,-6.221751,106.798688,"Penitipan anak, Check-out ekspress",13068000
Jakarta,ASTON Pluit Hotel & Residence,ASTON Pluit Hotel & Residence,"Pluit, Jakarta",4.0,8.3,5915.0,Mengesankan,-6.12443,106.795115,"Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Spa, Pusat kebugaran, Bar",2339810
Jakarta,Redtop Hotel & Convention Center,Redtop Hotel & Convention Center,"Pecenongan, Jakarta",4.0,8.5,4209.0,Mengesankan,-6.163276663123464,106.82683223677066,"Bayar saat Check-in, Restoran show cooking, Bar, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",2661452
Jakarta,"The Ritz-Carlton Jakarta, Mega Kuningan","The Ritz-Carlton Jakarta, Mega Kuningan","Kuningan, Jakarta",5.0,8.8,2884.0,Mengesankan,-6.2285397,106.82717449999996,"Restoran show cooking, Ruang santai, Bar, Bilyar, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",6776000
Jakarta,Harris Tebet Jakarta,Harris Tebet Jakarta,"Manggarai Selatan, Jakarta",4.0,8.5,5101.0,Mengesankan,-6.222914,106.848124,"Bar, Area main anak, Layanan pijat, Pusat kebugaran, Bilyar, Sauna, Pusat kebugaran, Bar",2094000
Jakarta,Hotel Gren Alia Jakarta,Hotel Gren Alia Jakarta,"Senen, Jakarta",3.0,8.7,2906.0,Mengesankan,-6.180881,106.838203,Aksesibel bagi penyandang disabilitas,1725000
Jakarta,Shangri-La Jakarta,Shangri-La Jakarta,"Karet Tengsin, Jakarta",5.0,8.9,2262.0,Mengesankan,-6.202312,106.818753,"Akses ke water park, Toko/pusat belanja, Lapangan tennis outdoor, Bar di kolam renang, Payung pantai, Pusat kebugaran, Bar, OTHER",10640356
Jakarta,Swiss-Belinn Wahid Hasyim,Swiss-Belinn Wahid Hasyim,"Kebon Kacang, Jakarta",3.0,8.4,895.0,Mengesankan,-6.187239399999999,106.8208767,"Jemputan stasiun kereta, Layanan pijat, Antar-jemput bandara, Check-out ekspress, Bar",2730000
Jakarta,Holiday Inn Express JAKARTA PLUIT CITYGATE,Holiday Inn Express JAKARTA PLUIT CITYGATE,"Pluit, Jakarta",3.0,8.4,5158.0,Mengesankan,-6.127151,106.79044,Pusat kebugaran,2236676
Jakarta,Grand Whiz Poins Simatupang Jakarta,Grand Whiz Poins Simatupang Jakarta,"Lebak Bulus, Jakarta",4.0,8.6,9148.0,Mengesankan,-6.289882,106.77765899999996,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Pusat kebugaran",1943750
Jakarta,Harris Vertu Hotel Harmoni,Harris Vertu Hotel Harmoni,"Harmoni, Jakarta",5.0,8.6,3749.0,Mengesankan,-6.164290999999999,106.820607,"Layanan pijat, Pusat kebugaran, Spa, Bar",3202100
Jakarta,Swiss-Belresidences Kalibata,Swiss-Belresidences Kalibata,"Kalibata, Jakarta",4.0,8.6,8523.0,Mengesankan,-6.255345,106.855782,"Aerobik, Bar, Area main anak, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",1985000
Jakarta,ASTON Kartika Grogol Hotel & Conference Center,ASTON Kartika Grogol Hotel & Conference Center,"Grogol, Jakarta",4.0,8.6,3896.0,Mengesankan,-6.16686899614645,106.79213986011882,"Layanan pijat, Pusat kebugaran, Spa, Pusat kebugaran, Bar",4198380
Jakarta,Grand Mercure Jakarta Kemayoran,Grand Mercure Jakarta Kemayoran,"Gunung Sahari, Jakarta",5.0,8.7,3438.0,Mengesankan,-6.1536,106.849698,"Penitipan anak, Check-out ekspress",3528360
Jakarta,Sentral Cawang Hotel,Sentral Cawang Hotel,"Cawang, Jakarta",3.0,8.4,7369.0,Mengesankan,-6.246891999999999,106.872668,"Layanan pijat, Aksesibel bagi penyandang disabilitas, Bar",1266000
Jakarta,Ambhara Hotel,Ambhara Hotel,"Melawai, Jakarta",4.0,8.3,4857.0,Mengesankan,-6.243213889,106.8034194,Bar,2176000
Jakarta,Mandarin Oriental Jakarta,Mandarin Oriental Jakarta,"Thamrin, Jakarta",5.0,9.0,1140.0,Mengesankan,-6.1961069,106.82364080000002,"Winery, Pusat kebugaran, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",17036800
Jakarta,Hotel Dharmein,Hotel Dharmein,"Melawai, Jakarta",3.0,8.5,3116.0,Mengesankan,-6.243422499999999,106.7986681,"Teras rooftop, Bar",1250000
Jakarta,Swiss-Belinn Kemayoran,Swiss-Belinn Kemayoran,"Kemayoran, Jakarta",3.0,8.4,3549.0,Mengesankan,-6.1493974,106.850211,"Bayar saat Check-in, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1645000
Jakarta,Grand Tjokro Jakarta,Grand Tjokro Jakarta,"Tanjung Duren, Jakarta",4.0,8.3,7868.0,Mengesankan,-6.165725,106.78167,"Sewa mobil, Pusat kebugaran, Spa, Bar",2166666
Jakarta,Grand Mercure Jakarta Harmoni,Grand Mercure Jakarta Harmoni,"Harmoni, Jakarta",5.0,8.6,1627.0,Mengesankan,-6.160168,106.81966,Check-out ekspress,2893170
Bandung,eL Hotel Royale Bandung,eL Hotel Royale Bandung,"Merdeka, Bandung",4.0,8.7,16317.0,Mengesankan,-6.9158591,107.6103538,"Penitipan anak, Sewa mobil, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas",2547500
Bandung,Grand Tjokro Premiere Bandung,Grand Tjokro Premiere Bandung,"Cihampelas, Bandung",4.0,8.5,15901.0,Mengesankan,-6.886302,107.603845,"Olahraga air, Aerobik, Restoran show cooking, Dapur kecil, Teras rooftop, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",3365556
Bandung,Four Points by Sheraton Bandung,Four Points by Sheraton Bandung,"Dago, Bandung",4.0,8.8,2190.0,Mengesankan,-6.901574999999999,107.61215800000002,"Area main anak, Klub anak, Sewa mobil, Pusat kebugaran, Bar di kolam renang, Bar",4513300
Bandung,Aryaduta Bandung,Aryaduta Bandung,"Merdeka, Bandung",4.0,8.7,8395.0,Mengesankan,-6.907893,107.611662,"Area main anak, Antar-jemput bandara",4045556
Bandung,Hilton Bandung,Hilton Bandung,"Pasirkaliki, Bandung",5.0,8.8,3130.0,Mengesankan,-6.912836,107.597623,"Bar, Sewa mobil, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Bar",6776000
Bandung,InterContinental Hotels BANDUNG DAGO PAKAR,InterContinental Hotels BANDUNG DAGO PAKAR,"Mekarsaluyu, Bandung",5.0,8.8,4140.0,Mengesankan,-6.86674,107.641947,Tennis,9855316
Bandung,Holiday Inn BANDUNG PASTEUR,Holiday Inn BANDUNG PASTEUR,"Pasteur, Bandung",4.0,8.6,5223.0,Mengesankan,-6.895968,107.590679,"Pusat kebugaran, Bar",3291266
Bandung,Moxy Bandung,Moxy Bandung,"Dago, Bandung",3.0,8.7,1939.0,Mengesankan,-6.900311699999999,107.61191970000004,"Ruang santai, Pengering pakaian, Pusat kebugaran, Bilyar, Teras rooftop, Ruangan game, Pusat kebugaran, Bar",2837451
Bandung,ibis Bandung Trans Studio,ibis Bandung Trans Studio,"Buahbatu, Bandung",3.0,8.4,17868.0,Mengesankan,-6.926821,107.636254,Check-out ekspress,2139999
Bandung,Easton Park Apartment Jatinangor by Diajeng,Easton Park Apartment Jatinangor by Diajeng,"Jatinangor, Bandung",0.0,7.5,682.0,Nyaman,-6.9364236,107.76518599999996,"Ruang santai, Area main anak, Limosin/mobil, Check-out ekspress, Pusat kebugaran",563000
Bandung,Clove Garden Hotel & Residence,Clove Garden Hotel & Residence,"Dago, Bandung",4.0,8.2,14893.0,Nyaman,-6.873058413514878,107.64264427249144,Aksesibel bagi penyandang disabilitas,2528300
Bandung,Crowne Plaza BANDUNG,Crowne Plaza BANDUNG,"Sumurbandung, Bandung",5.0,8.7,3856.0,Mengesankan,-6.9171,107.6118,"Pusat kebugaran, Bar",4776119
Bandung,Kytos Hotel,Kytos Hotel,"Setiabudi, Bandung",3.0,8.4,6245.0,Mengesankan,-6.869466130274049,107.5932264513176,Teras rooftop,2100000
Bandung,Dago Heuvel Resort and Villa,Dago Heuvel Resort and Villa,"Mekarsaluyu, Bandung",2.0,8.4,591.0,Mengesankan,-6.859359176017268,107.6436917908768,"Pemancingan, Bilyar, Aktivitas outdoor, Jacuzzi, Area piknik",7937600
Bandung,The Papandayan Hotel,The Papandayan,"Lengkong, Bandung",5.0,8.8,5038.0,Mengesankan,-6.923077,107.62379,"Darts, Ruang santai, Winery, Klub anak, Bar di kolam renang, Check-out ekspress, Pusat kebugaran, Bar",6041638
Bandung,Swiss-Belresort Dago Heritage Bandung,Swiss-Belresort Dago Heritage Bandung,"Dago Atas, Bandung",4.0,8.6,6225.0,Mengesankan,-6.8669056,107.6252879,"Golf, Klub anak, Dapur kecil, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",7167900
Bandung,Four Points by Sheraton Bandung,Four Points by Sheraton Bandung,"Dago, Bandung",4.0,8.8,2190.0,Mengesankan,-6.901574999999999,107.61215800000002,"Area main anak, Klub anak, Sewa mobil, Pusat kebugaran, Bar di kolam renang, Bar",4513300
Bandung,Sheraton Bandung Hotel & Towers,Sheraton Bandung Hotel & Towers,"Dago Atas, Bandung",5.0,8.7,2213.0,Mengesankan,-6.874546500000001,107.61997989999998,"Tunggang kuda, Jacuzzi, Pengering pakaian, Area main anak, Klub anak, Pusat kebugaran, Pusat kebugaran, Bar",6413000
Bandung,THE 1O1 Bandung Dago,THE 1O1 Bandung Dago,"Dago, Bandung",4.0,8.6,12553.0,Mengesankan,-6.9063411,107.61021099999994,"Bersepeda atau bersepeda gunung, Layanan pijat, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",3820000
Bandung,The Suites Metro by Desta Faris,The Suites Metro by Desta Faris,"Batununggal, Bandung",0.0,7.5,63.0,Nyaman,-6.937950585215877,107.65921354293825,,1294000
Bandung,Janévalla Bandung,Janévalla Bandung,"Merdeka, Bandung",4.0,8.8,9593.0,Mengesankan,-6.90974,107.61186999899996,,5055555
Bandung,The Luxton Bandung,The Luxton Bandung,"Dago, Bandung",4.0,8.5,5129.0,Mengesankan,-6.903839,107.611357,"Jacuzzi, Klub anak, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa, Pusat kebugaran, Bar",3473100
Bandung,Grand Hotel Preanger,Grand Hotel Preanger,"Braga, Bandung",5.0,8.6,3800.0,Mengesankan,-6.920718,107.611636,"Aerobik, Winery, Tennis meja, Dapur kecil, Bilyar, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Bar",4250000
Bandung,Grandia Hotel Bandung,Grandia Hotel Bandung,"Cihampelas, Bandung",4.0,8.6,9709.0,Mengesankan,-6.900855,107.604483,"Bar, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Bar",4540800
Bandung,V Hotel & Residence,V Hotel & Residence,"Pasteur, Bandung",3.0,8.4,14648.0,Mengesankan,-6.881761,107.584433,"Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Spa, Pusat kebugaran",1398000
Bandung,Maison Teraskita Bandung,Maison Teraskita Bandung,"Asia Afrika, Bandung",4.0,8.7,788.0,Mengesankan,-6.9210901,107.6068887,Bar,7650000
Bandung,"Courtyard by Marriott Bandung Dago, CHSE Certified","Courtyard by Marriott Bandung Dago, CHSE Certified","Dago, Bandung",4.0,8.6,2179.0,Mengesankan,-6.90421453,107.6100776,"Sewa mobil, Dapur kecil",4537500
Bandung,Serela Riau by KAGUM Hotels,Serela Riau by KAGUM Hotels,"Jalan Riau, Bandung",3.0,8.0,5598.0,Nyaman,-6.906403,107.619476,"Layanan pijat, Spa, Bar",2450000
Bandung,Horison Ultima Bandung,Horison Ultima Bandung,"Lengkong, Bandung",4.0,8.0,17509.0,Nyaman,-6.935608,107.625306,"Area main anak, Klub anak, Pusat kebugaran, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2502000
Bandung,Nine Inn by Edotel Dbest,Nine Inn by Edotel Dbest,"Batununggal, Bandung",2.0,7.6,35.0,Nyaman,-6.93946554350589,107.656755266489,Bayar saat Check-in,2296250
Bandung,Shakti Hotel Bandung,Shakti Hotel Bandung,"Gedebage, Bandung",4.0,8.5,9209.0,Mengesankan,-6.937308900000001,107.69711589999996,"Aerobik, Aktivitas outdoor, Handuk pantai, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran",2170000
Bandung,Banana Inn by KAGUM Hotels,Banana Inn by KAGUM Hotels,"Setiabudi, Bandung",4.0,8.4,6267.0,Mengesankan,-6.866921,107.59368,"Aerobik, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",2223000
Bandung,Grand Serela Setiabudhi by KAGUM Hotels,Grand Serela Setiabudhi by KAGUM Hotels,"Setiabudi, Bandung",4.0,8.0,6164.0,Nyaman,-6.8810402,107.60120919999996,"Tennis meja, Jacuzzi, Area main anak, Sewa mobil, Layanan pijat, Pusat kebugaran, Sauna, Spa",2001999
Bandung,d'primahotel Bandung,d'primahotel Bandung,"Sukajadi, Bandung",3.0,8.4,6503.0,Mengesankan,-6.886018,107.596367,Antar-jemput bandara,8320000
Bandung,Harris Hotel & Conventions Festival Citilink Bandung,Harris Hotel & Conventions Festival Citilink Bandung,"Pasir Koja, Bandung",4.0,8.4,4955.0,Mengesankan,-6.929819,107.586579,"Bayar saat Check-in, Aerobik, Restoran show cooking, Ruang santai, Klub anak, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2398000
Bandung,Serela Merdeka by KAGUM Hotels,Serela Merdeka by KAGUM Hotels,"Dago, Bandung",3.0,8.3,6149.0,Mengesankan,-6.906646200000001,107.6090011,"Penitipan anak, Layanan pijat, Antar-jemput bandara, Check-out ekspress, Spa",1715255
Bandung,Mercure Bandung City Centre,Mercure Bandung City Centre,"Asia Afrika, Bandung",4.0,8.5,2600.0,Mengesankan,-6.923887,107.611619,,3429997
Bandung,Grand Sunshine Resort and Convention,Grand Sunshine Resort and Convention,"Pamekaran, Bandung",4.0,8.7,1131.0,Mengesankan,-7.0253776,107.5286853,"Badminton, Aerobik, Bar, Tennis, Bilyar, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2700000
Bandung,Atlantic City Hotel,Atlantic City,"Pasirkaliki, Bandung",3.0,8.5,9630.0,Mengesankan,-6.9069168411350725,107.59769817790982,"Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa",1420000
Bandung,POP! Hotel Festival Citylink - Bandung,POP! Hotel Festival Citylink - Bandung,"Pasir Koja, Bandung",2.0,8.2,9679.0,Nyaman,-6.929565,107.585973,"Bayar saat Check-in, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran",1098000
Bandung,Amaroossa Bandung,Amaroossa Bandung,"Jalan Riau, Bandung",4.0,8.2,5511.0,Nyaman,-6.908619,107.618396,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Pusat kebugaran, Bar",4247312
Bandung,ibis Bandung Pasteur,ibis Bandung Pasteur,"Pasteur, Bandung",3.0,8.5,5186.0,Mengesankan,-6.899887,107.59606,Check-out ekspress,1949971
Bandung,Sensa Hotel Bandung,Sensa Hotel Bandung,"Cihampelas, Bandung",4.0,8.6,3133.0,Mengesankan,-6.8946953,107.6053673,Spa,3476000
Bandung,De Paviljoen Bandung,De Paviljoen Bandung,"Jalan Riau, Bandung",4.0,8.8,4384.0,Mengesankan,-6.905833,107.620601,"Pengering pakaian, Dapur kecil, Pusat kebugaran",3937500
Bandung,"Sukajadi Hotel, Convention and Gallery","Sukajadi Hotel, Convention and Gallery","Sukajadi, Bandung",3.0,8.1,4836.0,Nyaman,-6.885653,107.59695899999996,"Tenda di tepi kolam, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Pusat kebugaran",1471000
Bandung,Zest Hotel Sukajadi Bandung,Zest Hotel Sukajadi Bandung,"Sukajadi, Bandung",3.0,8.7,7151.0,Mengesankan,-6.895187907438221,107.59748137301632,"Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa",1686000
Bandung,Cinnamon Hotel Boutique Syariah,Cinnamon Hotel Boutique Syariah,"Setiabudi, Bandung",4.0,9.0,1616.0,Mengesankan,-6.858609,107.59508,Check-out ekspress,5566315
Bandung,Serela Waringin by KAGUM Hotels,Serela Waringin by KAGUM Hotels,"Pasirkaliki, Bandung",3.0,8.0,7622.0,Nyaman,-6.91704345484043,107.593113183975,,1850270
Bandung,Hemangini Hotel Bandung,Hemangini Hotel Bandung,"Setiabudi, Bandung",4.0,8.5,5488.0,Mengesankan,-6.880680125947302,107.59915678042604,Aksesibel bagi penyandang disabilitas,2944446
Bandung,Sari Ater Kamboti Hotel Bandung,Sari Ater Kamboti Hotel Bandung,"Pasteur, Bandung",4.0,8.3,5865.0,Mengesankan,-6.88320499924914,107.5796914100647,"Bayar saat Check-in, Karaoke, Pusat kebugaran, Bilyar, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",2222941
Bandung,Hotel Dafam Rio,Hotel Dafam Rio,"Jalan Riau, Bandung",3.0,8.6,3536.0,Mengesankan,-6.914218513250424,107.62925259768964,"Jemputan stasiun kereta, Layanan pijat, Spa",1673682
Bandung,Kedaton Hotel,Kedaton Hotel,"Sumurbandung, Bandung",3.0,8.4,5277.0,Mengesankan,-6.915518,107.60793,"Karaoke, Layanan pijat, Mandi uap, Pusat kebugaran, Antar-jemput bandara, Sauna, Spa",1666666
Bandung,Moxy Bandung,Moxy Bandung,"Dago, Bandung",3.0,8.7,1939.0,Mengesankan,-6.900311699999999,107.61191970000004,"Ruang santai, Pengering pakaian, Pusat kebugaran, Bilyar, Teras rooftop, Ruangan game, Pusat kebugaran, Bar",2837451
Medan,Cambridge Hotel Medan,Cambridge Hotel Medan,"Pusat Kota Medan, Medan",5.0,8.5,6263.0,Mengesankan,3.585092741141504,98.66721143187716,"Restoran show cooking, Bar, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",5000000
Medan,JW Marriott Hotel Medan,JW Marriott Hotel Medan,"Pusat Kota Medan, Medan",5.0,8.7,7460.0,Mengesankan,3.596374,98.675913,"Transportasi ke pusat perbelanjaan, Jemputan stasiun kereta, Limosin/mobil, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",5488562
Medan,Saka Hotel Medan,Saka Hotel Medan,"Medan Sunggal, Medan",3.0,7.7,1527.0,Nyaman,3.588622,98.626657,"Layanan pijat, Aksesibel bagi penyandang disabilitas",1150000
Medan,Hotel Anaya,Hotel Anaya,"Medan Baru, Medan",0.0,6.9,19.0,Baik,3.5763272,98.6653476,Bayar saat Check-in,700000
Medan,Horison Sky Kualanamu,Horison Sky Kualanamu,"Beringin, Medan",3.0,8.5,2703.0,Mengesankan,3.635499,98.87912,Layanan pijat,1265511
Medan,Prime Plaza Hotel Kualanamu,Prime Plaza Hotel Kualanamu,"Batang Kuis, Medan",4.0,8.6,1397.0,Mengesankan,3.5993086,98.83332629999995,"Layanan pijat, Pusat kebugaran, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",2419199
Medan,Cordex Hotel Medan,Cordex Hotel Medan,"Pusat Kota Medan, Medan",0.0,8.6,61.0,Mengesankan,3.5948335811100565,98.67324052532848,,850000
Medan,Miyanna Hotel,Miyanna Hotel,"Percut Sei Tuan, Medan",3.0,7.9,975.0,Nyaman,3.633815,98.708543,"Karaoke, Sewa mobil, Layanan pijat, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",928200
